"subject","label","lat","long","pop","thumb","comment","abstract","link"
"http://dbpedia.org/resource/Metropolitan_Borough_of_Oldham","Metropolitan Borough of Oldham","53.54428100585938","-2.119179964065552",,"http://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Oldham_Civic_Centre.jpg/200px-Oldham_Civic_Centre.jpg","The Metropolitan Borough of Oldham is a metropolitan borough of Greater Manchester, England. It has a population of 225,200, and spans 55 square miles . The borough is named after its largest town, Oldham, but also includes the outlying towns of Chadderton, Failsworth, Royton and Shaw and Crompton, the village of Lees, and the parish of Saddleworth.","The Metropolitan Borough of Oldham is a metropolitan borough of Greater Manchester, England. It has a population of 225,200, and spans 55 square miles . The borough is named after its largest town, Oldham, but also includes the outlying towns of Chadderton, Failsworth, Royton and Shaw and Crompton, the village of Lees, and the parish of Saddleworth. The borough was formed in 1974 as part of the provisions of the Local Government Act 1972 and is an amalgamation of the former County Borough of Oldham with the Chadderton, Crompton, Lees, Royton urban districts of Lancashire and the Saddleworth Urban District of the West Riding of Yorkshire. Although a 20th century creation, the borough has Neolithic, Bronze Age and Roman heritage. It encompasses several former mill towns, which expanded and coalesced during the late-19th century as a result of population growth and advances in textile manufacture during the Industrial Revolution. Although some parts contiguous with the city of Manchester are highly industrialised and densely populated, about two-thirds of the borough is composed of rural open space; the eastern half stretches across the South Pennines. For its first 12 years the borough had a two-tier system of local government; Oldham Council shared power with the Greater Manchester County Council. Since the Local Government Act 1985 Oldham Council has effectively been a unitary authority, serving as the sole executive, deliberative and legislative body responsible for local policy, setting council tax, and allocating budget in the district. The Metropolitan Borough of Oldham has two civil parishes and 20 electoral wards. Noted as one of the more unpopular amalgamations of territory created by local government reform in the 1970s, the Oldham borough underwent a £100,000 rebranding exercise in early 2008. The town has no listed buildings with a Grade I rating, and the borough's architecture has been described as ""mediocre"". There have been calls for the borough to be renamed, but that possibility was dismissed during the rebranding of 2008.","http://www.oldham.gov.uk/"
"http://dbpedia.org/resource/South_Kesteven","South Kesteven","52.79999923706055","-0.5",,"http://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/South_Kesteven_UK_locator_map.svg/200px-South_Kesteven_UK_locator_map.svg.png","South Kesteven is a local government district in Lincolnshire, England, forming part of the traditional Kesteven division of the county. It covers Grantham, Stamford, Bourne and Market Deeping.","South Kesteven is a local government district in Lincolnshire, England, forming part of the traditional Kesteven division of the county. It covers Grantham, Stamford, Bourne and Market Deeping.","http://www.southkesteven.gov.uk/"
"http://dbpedia.org/resource/Metropolitan_Borough_of_Doncaster","Metropolitan Borough of Doncaster","53.52249908447266","-1.128611087799072",,"http://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/EnglandDoncaster.png/200px-EnglandDoncaster.png","The Metropolitan Borough of Doncaster is a metropolitan borough of South Yorkshire in Yorkshire and the Humber Region of England. In addition to the town of Doncaster, the borough covers Mexborough, Conisbrough, Thorne and Finningley.","The Metropolitan Borough of Doncaster is a metropolitan borough of South Yorkshire in Yorkshire and the Humber Region of England. In addition to the town of Doncaster, the borough covers Mexborough, Conisbrough, Thorne and Finningley. The borough was created on 1 April 1974, under the Local Government Act 1972, as a merger of the former county borough of Doncaster along with the urban districts of Adwick le Street, Bentley with Arksey, Conisbrough, Mexborough, Tickhill along with Doncaster Rural District and Thorne Rural District, the parish of Finningley from East Retford Rural District and small parts of the parish of Harworth from Worksop Rural District from Nottinghamshire.","http://www.doncaster.gov.uk"
"http://dbpedia.org/resource/Mid_Devon","Mid Devon","50.90000152587891","-3.490000009536743",,"http://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Mid_Devon_UK_locator_map.svg/200px-Mid_Devon_UK_locator_map.svg.png","Mid Devon is a local government district in Devon, England. Its council is based in Tiverton. The district was formed under the Local Government Act 1972, on 1 April 1974 by the merger of the borough of Tiverton and Crediton urban district together with Tiverton Rural District, and Crediton Rural District. It was originally called Tiverton District, but was renamed in 1978 by resolution of the district council.","Mid Devon is a local government district in Devon, England. Its council is based in Tiverton. The district was formed under the Local Government Act 1972, on 1 April 1974 by the merger of the borough of Tiverton and Crediton urban district together with Tiverton Rural District, and Crediton Rural District. It was originally called Tiverton District, but was renamed in 1978 by resolution of the district council.","http://www.middevon.gov.uk/"
"http://dbpedia.org/resource/Borough_of_Dartford","Borough of Dartford",,,,"http://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Dartford_UK_locator_map.svg/200px-Dartford_UK_locator_map.svg.png","The Borough of Dartford is a local government district and borough in north west Kent, England, which takes its name from its administrative capital. It borders Thurrock, to the north across the River Thames; to the west lies the London Borough of Bexley; to the south Sevenoaks district; and the borough of Gravesham to the east. The population of the borough recorded in the 2001 census was 85,911.","The Borough of Dartford is a local government district and borough in north west Kent, England, which takes its name from its administrative capital. It borders Thurrock, to the north across the River Thames; to the west lies the London Borough of Bexley; to the south Sevenoaks district; and the borough of Gravesham to the east. The population of the borough recorded in the 2001 census was 85,911. The borough was formed on 1 April 1974 by the merger of the Municipal Borough of Dartford, Swanscombe Urban District, and part of Dartford Rural District. In the mid-1990s review of local government in Kent, consideration was given to merging the borough with that of adjoining Gravesham to form a new unitary authority. However the proposal proved unpopular amongst residents, and the two borough councils kept their identities.",
"http://dbpedia.org/resource/Forest_of_Dean_District","Forest of Dean District","51.78333282470703","-2.549999952316284",,"http://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Forest_of_Dean_UK_locator_map.svg/200px-Forest_of_Dean_UK_locator_map.svg.png","Forest of Dean is a local government district in Gloucestershire, England, named after the Forest of Dean. Its council is based in Coleford. Other towns in the district include Cinderford, Newent and Tidenham. The district was formed on 1 April 1974 under the Local Government Act 1972, as a merger of the East Dean Rural District, Lydney Rural District, Newent Rural District and West Dean Rural District, and from Gloucester Rural District the parishes of Newnham and Westbury-on-Severn.","Forest of Dean is a local government district in Gloucestershire, England, named after the Forest of Dean. Its council is based in Coleford. Other towns in the district include Cinderford, Newent and Tidenham. The district was formed on 1 April 1974 under the Local Government Act 1972, as a merger of the East Dean Rural District, Lydney Rural District, Newent Rural District and West Dean Rural District, and from Gloucester Rural District the parishes of Newnham and Westbury-on-Severn.","http://www.fdean.gov.uk/"
"http://dbpedia.org/resource/City_of_Preston,_Lancashire","City of Preston, Lancashire","53.75899887084961","-2.700000047683716",,"http://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Beacon_Fell_235-35.jpg/200px-Beacon_Fell_235-35.jpg","The City of Preston Listen/ˈprɛstən/ is a city and non-metropolitan district in Lancashire, England. It is located on the north bank of the River Ribble, and was granted city status in 2002, becoming England's 50th city in the 50th year of Queen Elizabeth II's reign. The City of Preston district has a population of 131,900, and lies at the centre of the wider Preston sub-area, which has a population of 184,836, and the Central Lancashire sub-region, with a population of 335,000.","The City of Preston Listen/ˈprɛstən/ is a city and non-metropolitan district in Lancashire, England. It is located on the north bank of the River Ribble, and was granted city status in 2002, becoming England's 50th city in the 50th year of Queen Elizabeth II's reign. The City of Preston district has a population of 131,900, and lies at the centre of the wider Preston sub-area, which has a population of 184,836, and the Central Lancashire sub-region, with a population of 335,000. The district, formerly known as the Borough of Preston, is named after the urban settlement of Preston which lies in the south of the district, and also contains eight rural civil parishes.","http://www.preston.gov.uk/"
"http://dbpedia.org/resource/West_Dorset","West Dorset","50.78889846801758","-2.598000049591064",,"http://upload.wikimedia.org/wikipedia/commons/thumb/8/85/West_Dorset_UK_locator_map.svg/200px-West_Dorset_UK_locator_map.svg.png","West Dorset is a local government district and parliamentary constituency in Dorset, England. Its council is based in Dorchester. The district was formed on 1 April 1974, under the Local Government Act 1972, and was a merger of the boroughs of Bridport, Dorchester and Lyme Regis, along with Sherborne urban district, and the rural districts of Beaminster, Bridport, Dorchester and Sherborne.","West Dorset is a local government district and parliamentary constituency in Dorset, England. Its council is based in Dorchester. The district was formed on 1 April 1974, under the Local Government Act 1972, and was a merger of the boroughs of Bridport, Dorchester and Lyme Regis, along with Sherborne urban district, and the rural districts of Beaminster, Bridport, Dorchester and Sherborne.","http://www.dorsetforyou.com/west"
"http://dbpedia.org/resource/Reigate_and_Banstead","Reigate and Banstead","51.24900054931641","-0.1599999964237213",,"http://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Reigate_and_Banstead_BC_logo.png/200px-Reigate_and_Banstead_BC_logo.png","Reigate and Banstead is a local government district with borough status in East Surrey, England. . It includes the towns of Reigate, Redhill, Horley and Banstead.","Reigate and Banstead is a local government district with borough status in East Surrey, England. . It includes the towns of Reigate, Redhill, Horley and Banstead.","http://www.reigate-banstead.gov.uk/"
"http://dbpedia.org/resource/Rother","Rother","50.84978866577148","0.4705027639865875",,"http://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Rother_UK_locator_map.svg/200px-Rother_UK_locator_map.svg.png","See also River Rother (disambiguation) for rivers named Rother.","See also River Rother (disambiguation) for rivers named Rother. Rother District —  Non-metropolitan district  — Rother shown within East Sussex Sovereign state United Kingdom Constituent country England Region South East England Non-metropolitan county East Sussex Status Non-metropolitan district Admin HQ Bexhill-on-Sea Incorporated 1 April 1974 Government  • Type Non-metropolitan district council  • Body Rother District Council  • Leadership Leader and Cabinet  • MPs Gregory BarkerAmber Rudd Area  • Total 511.8 km Area rank 91st (of 326) Population (2011 est. )  • Total 90,700  • Rank 258th (of 326)  • Density Bad rounding here{{#invoke:Math|precision_format| 177.21766314967 | 1-2 }}/km  • Ethnicity 98.1% White Time zone GMT  • Summer  BST ONS code 21UG (ONS)E07000064 (GSS) OS grid reference TQ7388508555 Website {{#invoke:URL|url|1=http://www. rother. gov. uk/|2=}} Rother is a local government district in East Sussex, England. The district is named after the River Rother which flows within its boundaries.","http://www.rother.gov.uk/"
"http://dbpedia.org/resource/Vale_of_White_Horse","Vale of White Horse","51.59999847412109","-1.5",,"http://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Vale_of_White_Horse_UK_locator_map.svg/200px-Vale_of_White_Horse_UK_locator_map.svg.png","The Vale of White Horse is a local government district of Oxfordshire in England. The main town is Abingdon, other places include Faringdon and Wantage. There are 68 parishes within the district. The current Leader of the Council is Matthew Barber. It is a geographically distinct region, lying between the Berkshire Downs and the River Thames, named after the Bronze Age Uffington White Horse.","The Vale of White Horse is a local government district of Oxfordshire in England. The main town is Abingdon, other places include Faringdon and Wantage. There are 68 parishes within the district. The current Leader of the Council is Matthew Barber. It is a geographically distinct region, lying between the Berkshire Downs and the River Thames, named after the Bronze Age Uffington White Horse. The district was formed on 1 April 1974, under the Local Government Act 1972, from the Municipal Borough of Abingdon, Wantage Urban District, Abingdon Rural District, Faringdon Rural District and part of the Wantage Rural District of Berkshire. The southern border of the district roughly approximates the Ridgeway Path. The area is often referred to as the ‘Vale of the White Horse’.","http://www.whitehorsedc.gov.uk/"
"http://dbpedia.org/resource/Crawley","Crawley","51.10916519165039","-0.1872222274541855",,"http://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Crawley.JPG/200px-Crawley.JPG","Crawley is a town and local government district with Borough status in West Sussex, England. It is 28 miles south of Charing Cross (London), 18 miles north of Brighton and Hove, and 32 miles northeast of the county town of Chichester, covers an area of 17.36 square miles and had a population of 99,744 at the time of the 2001 Census. The area has been inhabited since the Stone Age, and was a centre of ironworking in Roman times.","Crawley is a town and local government district with Borough status in West Sussex, England. It is 28 miles south of Charing Cross (London), 18 miles north of Brighton and Hove, and 32 miles northeast of the county town of Chichester, covers an area of 17.36 square miles and had a population of 99,744 at the time of the 2001 Census. The area has been inhabited since the Stone Age, and was a centre of ironworking in Roman times. Crawley developed slowly as a market town from the 13th century, serving the surrounding villages in the Weald; its location on the main road from London to Brighton brought a passing trade, encouraging the development of coaching inns. It was connected to the railway network in the 1840s. Gatwick Airport, now one of Britain's busiest international airports, opened on the edge of the town in the 1940s, encouraging commercial and industrial growth. After the Second World War, the British Government planned to move large numbers of people and jobs out of London and into new towns around South East England. The New Towns Act 1946 designated Crawley as the site of one of these. A master plan was developed for the establishment of new residential, commercial, industrial and civic areas, and rapid development greatly increased the size and population of the town in a few decades. The town comprises 13 residential neighbourhoods based around the core of the old market town, and separated by main roads and railway lines. The nearby communities of Ifield, Pound Hill and Three Bridges were absorbed into the new town at different stages of its development. As of 2009, expansion is planned in the west and northwest of the town, in co-operation with Horsham District Council. Economically, the town has developed into the main centre of industry and employment between London and the south coast of England. A large industrial area supports industries and services, many of which are connected with the airport, and the commercial and retail sectors continue to expand.","http://www.crawley.gov.uk/stellent/idcplg?IdcService=SS_GET_PAGE&nodeId=25"
"http://dbpedia.org/resource/Mole_Valley","Mole Valley","51.31602096557617","-0.4936972260475159",,"http://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Leatherhead_High_Street_-_geograph.org.uk_-_430377.jpg/200px-Leatherhead_High_Street_-_geograph.org.uk_-_430377.jpg","Mole Valley is a local government district in Surrey, England. Its council is based in Dorking. The two towns in the district are Dorking and Leatherhead. The largest villages are Ashtead, Fetcham and Great Bookham, in the northern third of the district.","Mole Valley is a local government district in Surrey, England. Its council is based in Dorking. The two towns in the district are Dorking and Leatherhead. The largest villages are Ashtead, Fetcham and Great Bookham, in the northern third of the district. The rest of the district includes some of the Surrey Hills AONB, the middle of the district is dominated by the North Downs, including Polesden Lacey, Box Hill, Denbies Wine Estate (the largest vineyard in the country) and parts of the Pilgrims' Way, the southern third includes Leith Hill and the Greensand Ridge. There are stations on the London–Worthing and Reading–Gatwick Airport railways, and in the northern third, a commuter stopping service from London–Guildford additionally the A23 road and the M25 motorway.","http://www.molevalley.gov.uk/"
"http://dbpedia.org/resource/Forest_Heath","Forest Heath","52.34609985351562","0.5189999938011169",,"http://upload.wikimedia.org/wikipedia/commons/thumb/9/92/SuffolkForestHeath.png/200px-SuffolkForestHeath.png","Forest Heath is a local government district in Suffolk, England. Its council is based in Mildenhall. Other towns in the district include Newmarket. The district's name reflects the fact that it contains parts of both Thetford Forest and the heathlands of Breckland. The district was formed on 1 April 1974, under the Local Government Act 1972, by a merger of Newmarket Urban District and Mildenhall Rural District.","Forest Heath is a local government district in Suffolk, England. Its council is based in Mildenhall. Other towns in the district include Newmarket. The district's name reflects the fact that it contains parts of both Thetford Forest and the heathlands of Breckland. The district was formed on 1 April 1974, under the Local Government Act 1972, by a merger of Newmarket Urban District and Mildenhall Rural District. Forest Heath is the home to two of the largest USAF air bases in the UK, RAF Lakenheath and RAF Mildenhall, as well as the headquarters of British horse racing, Newmarket Racecourse. Forest Heath has had a high suicide rate when compared to the rest of Suffolk, to the East of England and to England overall. The reasons for this are unknown.","http://www.forest-heath.gov.uk/"
"http://dbpedia.org/resource/Eastbourne","Eastbourne","50.77000045776367","0.2800000011920929",,"http://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Eastbourne_Beach_-_geograph.org.uk_-_1582936.jpg/200px-Eastbourne_Beach_-_geograph.org.uk_-_1582936.jpg","Eastbourne is a large town and borough in East Sussex, on the south coast of England. It is situated immediately east of Beachy Head, the highest chalk sea cliff in Great Britain and an area of outstanding natural beauty. This sheltered position contributes to Eastbourne’s title of sunniest place in Great Britain Eastbourne is a relatively new town. Prior to 1800, the area existed as four separate hamlets and surrounding farmland.","Eastbourne is a large town and borough in East Sussex, on the south coast of England. It is situated immediately east of Beachy Head, the highest chalk sea cliff in Great Britain and an area of outstanding natural beauty. This sheltered position contributes to Eastbourne’s title of sunniest place in Great Britain Eastbourne is a relatively new town. Prior to 1800, the area existed as four separate hamlets and surrounding farmland. The town grew as a fashionable tourist resort largely thanks to prominent landowner, William Cavendish, later known as the Duke of Devonshire. Cavendish appointed architect Henry Currey to design a street plan for the town, but not before sending him off to Europe to draw inspiration. The resulting mix of architecture is typically Victorian and remains a key feature of Eastbourne As a seaside resort, Eastbourne derives a large and increasing income from tourism. Conferences, public events, parks, traditional seaside attractions and cultural sightseeing are among the things on offer. The other main industries in Eastbourne include, trade and retail, healthcare, education, construction, manufacturing, professional scientific and the technical sector. The town has a growing population and it currently stands at 98,493. The 2011 census shows that the average age of residents has decreased as the town has attracted students, families and those commuting to London and Brighton","http://www.eastbourne.gov.uk/"
"http://dbpedia.org/resource/Wyre_Forest_District","Wyre Forest District","52.38899993896484","-2.255000114440918",,"http://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Wyre_Forest_UK_locator_map.svg/200px-Wyre_Forest_UK_locator_map.svg.png","This article is about the local government district in Worcestershire 50x40pxThis article needs additional citations for verification. Please help improve this article by adding citations to reliable sources. Unsourced material may be challenged and removed. Wyre Forest is a local government district in Worcestershire, England, covering the towns of Kidderminster, Stourport-on-Severn and Bewdley, and several civil parishes and their villages. Its council is based in Stourport-on-Severn.","This article is about the local government district in Worcestershire 50x40pxThis article needs additional citations for verification. Please help improve this article by adding citations to reliable sources. Unsourced material may be challenged and removed. Wyre Forest is a local government district in Worcestershire, England, covering the towns of Kidderminster, Stourport-on-Severn and Bewdley, and several civil parishes and their villages. Its council is based in Stourport-on-Severn. The district was formed under the Local Government Act 1972, on 1 April 1974, as a merger of Bewdley and Kidderminster municipal boroughs, Stourport-on-Severn Urban District Council and Kidderminster Rural District Council.","http://www.wyreforestdc.gov.uk/"
"http://dbpedia.org/resource/Wychavon","Wychavon","52.11399841308594","-2.081000089645386",,"http://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Wychavon_UK_locator_map.svg/200px-Wychavon_UK_locator_map.svg.png","Wychavon is a local government district in Worcestershire, England. Its council is based in Pershore. Other towns in the district include Droitwich Spa, Evesham and Broadway. The district extends from the south-east corner of Worcestershire north and west. The districts to the west are Malvern Hills and Worcester and to the north Wyre Forest. The district was created under the Local Government Act 1972, on 1 April 1974.","Wychavon is a local government district in Worcestershire, England. Its council is based in Pershore. Other towns in the district include Droitwich Spa, Evesham and Broadway. The district extends from the south-east corner of Worcestershire north and west. The districts to the west are Malvern Hills and Worcester and to the north Wyre Forest. The district was created under the Local Government Act 1972, on 1 April 1974. It was a merger of the boroughs of Droitwich and Evesham along with Evesham Rural District and most of Droitwich Rural District and most of Pershore Rural District. The district's name, which was invented in 1973, contains two elements. ""Wych"" recalls the Saxon Kingdom of Hwicca, and ""Avon"" is for the River Avon. Wychavon District Council was joint 'Council of the Year 2007', along with High Peak Borough Council. It was also featured as the 'Best Council to work for' by the Sunday Times.","http://www.wychavon.gov.uk/"
"http://dbpedia.org/resource/Borough_of_Scarborough","Borough of Scarborough","54.27999877929688","-0.4020000100135803",,"http://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Scarborough_UK_locator_map.svg/200px-Scarborough_UK_locator_map.svg.png","The Borough of Scarborough is a non-metropolitan district and borough of North Yorkshire, England. In addition to the town of Scarborough, it covers a large stretch of the coast of Yorkshire, including Whitby and Filey. It borders Redcar and Cleveland to the north, the Ryedale and Hambleton districts to the west and the East Riding of Yorkshire to the south. The district was formed on 1 April 1974, under the Local Government Act 1972.","The Borough of Scarborough is a non-metropolitan district and borough of North Yorkshire, England. In addition to the town of Scarborough, it covers a large stretch of the coast of Yorkshire, including Whitby and Filey. It borders Redcar and Cleveland to the north, the Ryedale and Hambleton districts to the west and the East Riding of Yorkshire to the south. The district was formed on 1 April 1974, under the Local Government Act 1972. It was a merger of the urban district of Filey and part of the Bridlington Rural District, from the historic East Riding of Yorkshire, along with the municipal borough of Scarborough, Scalby and Whitby urban districts, and Scarborough Rural District and Whitby Rural District, from the historic North Riding. In 2007, the borough was threatened with extinction. In March of that year, North Yorkshire County Council was shortlisted by the Department for Communities and Local Government to be a unitary authority. If the bid had been successful then the Borough of Scarborough would have—along with all other districts and boroughs in the present county of North Yorkshire—been abolished. The bid, however, was unsuccessful and the districts remain as they were previously constituted. The political composition of the council as a result of the 2011 election was as follows:","http://www.scarborough.gov.uk"
"http://dbpedia.org/resource/Broadland","Broadland","52.63368225097656","1.352349996566772",,"http://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Broadland_UK_locator_map.svg/200px-Broadland_UK_locator_map.svg.png","Broadland is a local government district in Norfolk, England, named after the Norfolk Broads. Its council is based in Thorpe St Andrew, which is a suburb of the City of Norwich.","Broadland is a local government district in Norfolk, England, named after the Norfolk Broads. Its council is based in Thorpe St Andrew, which is a suburb of the City of Norwich.","http://www.broadland.gov.uk/"
"http://dbpedia.org/resource/Metropolitan_Borough_of_Stockport","Metropolitan Borough of Stockport","53.40581130981445","-2.15939998626709",,"http://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Stockport_Town_Hall_(1).jpg/200px-Stockport_Town_Hall_(1).jpg","The Metropolitan Borough of Stockport is a metropolitan borough of Greater Manchester in North West England. As well as the town of Stockport, it includes the outyling areas of Cheadle, Cheadle Hulme, Marple, Bredbury, Reddish and Romiley. In 2001, it had a population of 284,500.","The Metropolitan Borough of Stockport is a metropolitan borough of Greater Manchester in North West England. As well as the town of Stockport, it includes the outyling areas of Cheadle, Cheadle Hulme, Marple, Bredbury, Reddish and Romiley. In 2001, it had a population of 284,500.","http://www.stockport.gov.uk/"
"http://dbpedia.org/resource/Swale","Swale","51.34020233154297","0.7309222221374512",,"http://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Swale_UK_locator_map.svg/200px-Swale_UK_locator_map.svg.png","Swale is a local government district with borough status in Kent, England. Its council is based in Sittingbourne. The borough is named after the narrow channel called The Swale, a channel that separates the mainland of Kent from the Isle of Sheppey, and which occupies the central part of the district. The Roman Watling Street passed through the area, as witness the straightness of the A2 main road, now by-passed by the M2 motorway.","Swale is a local government district with borough status in Kent, England. Its council is based in Sittingbourne. The borough is named after the narrow channel called The Swale, a channel that separates the mainland of Kent from the Isle of Sheppey, and which occupies the central part of the district. The Roman Watling Street passed through the area, as witness the straightness of the A2 main road, now by-passed by the M2 motorway. Apart from the northern coast of the Isle of Sheppey, and the town of Sittingbourne, it is a mainly rural borough, containing a high proportion of the UK's apple, pear, cherry and plum orchards, as well as many of its remaining hop gardens. The district was formed in 1974 under the Local Government Act 1972, from the Borough of Faversham; the Borough of Queenborough-in-Sheppey, which covered the whole of Sheppey; the Sittingbourne and Milton Urban District; and Swale Rural District. Swale railway station is at the southern end of the Kingsferry Bridge. There are four towns in the borough: Sittingbourne and Faversham on the mainland, and Sheerness and Queenborough on Sheppey. The district contains the following civil parishes: Bapchild Bobbing Borden Boughton-under-Blean Bredgar Conyer Doddington Dunkirk Eastchurch Eastling Faversham Goodnestone Graveney Hartlip Hernhill Iwade Leysdown Lower Halstow Lynsted Kemsley Milstead Milton Regis Minster-on-Sea Murston Newington Newnham Norton Buckland & Stone Oare Ospringe Rodmersham Rushenden Selling Sheldwich, Badlesmere and Leaveland Stalisfield Teynham Throwley Tonge Tunstall Warden","http://www.swale.gov.uk/"
"http://dbpedia.org/resource/Borough_of_Runnymede","Borough of Runnymede","51.39500045776367","-0.5410000085830688",,"http://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Runnymede_UK_locator_map.svg/200px-Runnymede_UK_locator_map.svg.png","The Borough of Runnymede is a local government district with borough status in the English county of Surrey. It is a very prosperous part of the London commuter belt, with some of the most expensive housing in the United Kingdom outside of central London, such as the Wentworth Estate. Runnymede is entirely unparished and is largely built-up, although with expanses of countryside.","The Borough of Runnymede is a local government district with borough status in the English county of Surrey. It is a very prosperous part of the London commuter belt, with some of the most expensive housing in the United Kingdom outside of central London, such as the Wentworth Estate. Runnymede is entirely unparished and is largely built-up, although with expanses of countryside. Places in the district include Addlestone, Egham, Egham Hythe, Chertsey, Thorpe, Virginia Water and Englefield Green. The district is named after Runnymede, a water meadow on the banks of the River Thames near Egham. Runnymede is celebrated in connection with the signature of Magna Carta by King John in 1215, and is the site of several significant monuments. The district was formed in 1974 under the Local Government Act 1972 by the merger of the Chertsey and Egham urban districts. Chertsey UD had been created in 1894 under the Local Government Act 1894 consisting of all of the ancient parish of Chertsey, whilst Egham UD had been created by the same Act, and then had the parish of Thorpe added to it in 1933 after a County Review Order dissolved the Chertsey Rural District. Adjacent boroughs include Spelthorne, Surrey Heath, Elmbridge, Woking and Windsor and Maidenhead. At the 2007 elections, the borough was a Conservative hold with 36 seats and the Runnymede Residents Association obtained 6 seats. This result was unchanged from the last election.","http://www.runnymede.gov.uk/"
"http://dbpedia.org/resource/Borough_of_Havant","Borough of Havant","50.85087966918945","-0.9828400015830994",,"http://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Havant_UK_locator_map.svg/200px-Havant_UK_locator_map.svg.png","The Borough of Havant is a local government district and borough in Hampshire, England. Its council is based in Havant. Other places within the Borough include Bedhampton, Cowplain, Emsworth, Hayling Island, Purbrook, Waterlooville and Widley. The Borough covers much of the semi-urban area in the south east of Hampshire, between the city of Portsmouth and the West Sussex border.","The Borough of Havant is a local government district and borough in Hampshire, England. Its council is based in Havant. Other places within the Borough include Bedhampton, Cowplain, Emsworth, Hayling Island, Purbrook, Waterlooville and Widley. The Borough covers much of the semi-urban area in the south east of Hampshire, between the city of Portsmouth and the West Sussex border.","http://www.havant.gov.uk/"
"http://dbpedia.org/resource/Sheffield","Sheffield","53.38333511352539","-1.466944456100464",,"http://upload.wikimedia.org/wikipedia/commons/thumb/7/71/MontageSheffield.png/200px-MontageSheffield.png","Sheffield Listen/ˈʃɛfiːld/ is a city and metropolitan borough in South Yorkshire, England. Its name derives from the River Sheaf, which runs through the city. Historically a part of the West Riding of Yorkshire, and with some of its southern suburbs annexed from Derbyshire, the city has grown from its largely industrial roots to encompass a wider economic base. The population of the City of Sheffield is 551,800 (2011 est.","Sheffield Listen/ˈʃɛfiːld/ is a city and metropolitan borough in South Yorkshire, England. Its name derives from the River Sheaf, which runs through the city. Historically a part of the West Riding of Yorkshire, and with some of its southern suburbs annexed from Derbyshire, the city has grown from its largely industrial roots to encompass a wider economic base. The population of the City of Sheffield is 551,800 (2011 est. ) and it is one of the eight largest regional English cities that make up the Core Cities Group. Sheffield is the third largest English district by population. During the 19th century, Sheffield gained an international reputation for steel production. Many innovations were developed locally, including crucible and stainless steel, fuelling an almost tenfold increase in the population during the Industrial Revolution. Sheffield received its municipal charter in 1843, becoming the City of Sheffield in 1893. International competition in iron and steel caused a decline in traditional local industries during the 1970s and 1980s, coinciding with the collapse of coal mining in the area. The 21st century has seen extensive redevelopment in Sheffield along with other British cities. Sheffield's gross value added (GVA) has increased by 60% since 1997, standing at £9.2 billion in 2007. The economy has experienced steady growth averaging around 5% annually, greater than that of the broader region of Yorkshire and the Humber. The city is located within the valleys of the River Don and its four tributaries, the Loxley, the Porter Brook, the Rivelin, and the Sheaf. 61% of Sheffield's entire area is green space, and a third of the city lies within the Peak District National Park. There are more than 200 parks, woodlands and gardens in the city, and an estimated 2.5 million trees, giving Sheffield the highest ratio of trees to people of any city in Europe.","http://www.sheffield.gov.uk/"
"http://dbpedia.org/resource/Hyndburn","Hyndburn","53.76800155639648","-2.381999969482422",,"http://upload.wikimedia.org/wikipedia/commons/thumb/9/98/LancashireHyndburn.png/200px-LancashireHyndburn.png","Hyndburn is a local government district with borough status in Lancashire, England whose council is based in Accrington and the district is named after the River Hyndburn. It was formed in 1974 by the amalgamation of the Borough of Accrington, the Urban Districts of Church, Clayton-le-Moors, Great Harwood, Oswaldtwistle and Rishton, and part of the Burnley Rural District.","Hyndburn is a local government district with borough status in Lancashire, England whose council is based in Accrington and the district is named after the River Hyndburn. It was formed in 1974 by the amalgamation of the Borough of Accrington, the Urban Districts of Church, Clayton-le-Moors, Great Harwood, Oswaldtwistle and Rishton, and part of the Burnley Rural District.","http://www.hyndburnbc.gov.uk/"
