"subject","label","b","link","img","comment","abstract"
"http://dbpedia.org/resource/Charles_Dickens","Charles Dickens","http://dbpedia.org/resource/Portsmouth",,"http://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Dickens_Gurney_head.jpg/200px-Dickens_Gurney_head.jpg","Charles John Huffam Dickens was an English writer and social critic. He created some of the world's most memorable fictional characters and is generally regarded as the greatest novelist of the Victorian period. During his life, his works enjoyed unprecedented fame, and by the twentieth century his literary genius was broadly acknowledged by critics and scholars. His novels and short stories continue to be widely popular.","Charles John Huffam Dickens was an English writer and social critic. He created some of the world's most memorable fictional characters and is generally regarded as the greatest novelist of the Victorian period. During his life, his works enjoyed unprecedented fame, and by the twentieth century his literary genius was broadly acknowledged by critics and scholars. His novels and short stories continue to be widely popular. Born in Portsmouth, England, Dickens left school to work in a factory after his father was thrown into debtors' prison. Although he had little formal education, his early impoverishment drove him to succeed. Over his career he edited a weekly journal for 20 years, wrote 15 novels, 5 novellas and hundreds of short stories and non-fiction articles, lectured and performed extensively, was an indefatigable letter writer, and campaigned vigorously for children's rights, education, and other social reforms. Dickens sprang to fame with the 1836 serial publication of The Pickwick Papers. Within a few years he had become an international literary celebrity, famous for his humour, satire, and keen observation of character and society. His novels, most published in monthly or weekly instalments, pioneered the serial publication of narrative fiction, which became the dominant Victorian mode for novel publication. The instalment format allowed Dickens to evaluate his audience's reaction, and he often modified his plot and character development based on such feedback. For example, when his wife's chiropodist expressed distress at the way Miss Mowcher in David Copperfield seemed to reflect her disabilities, Dickens went on to improve the character with positive lineaments. Fagin in Oliver Twist apparently mirrors the famous fence Ikey Solomon; His caricature of Leigh Hunt in the figure of Mr Skimpole in Bleak House was likewise toned down on advice from some of his friends, as they read episodes. In the same novel, both Lawrence Boythorne and Mooney the beadle are drawn from real life – Boythorne from Walter Savage Landor and Mooney from 'Looney', a beadle at Salisbury Square. His plots were carefully constructed, and Dickens often wove in elements from topical events into his narratives. Masses of the illiterate poor chipped in ha'pennies to have each new monthly episode read to them, opening up and inspiring a new class of readers. Dickens was regarded as the literary colossus of his age. His 1843 novella, A Christmas Carol, is one of the most influential works ever written, and it remains popular and continues to inspire adaptations in every artistic genre. His creative genius has been praised by fellow writers—from Leo Tolstoy to G. K. Chesterton and George Orwell—for its realism, comedy, prose style, unique characterisations, and social criticism. On the other hand Oscar Wilde, Henry James and Virginia Woolf complained of a lack of psychological depth, loose writing, and a vein of saccharine sentimentalism."
"http://dbpedia.org/resource/Fred_Tully","Fred Tully","http://dbpedia.org/resource/London",,,"Frederick Charles Arnold Tully (4 July 1907 – 1969) was an English footballer who played as a winger for Southampton and Clapton Orient in the 1930s.","Frederick Charles Arnold Tully (4 July 1907 – 1969) was an English footballer who played as a winger for Southampton and Clapton Orient in the 1930s."
"http://dbpedia.org/resource/Bunny_Roger","Bunny Roger","http://dbpedia.org/resource/London",,,"Neil Munro (""Bunny"") Roger (9 June 1911 in London - 27 April 1997 in London) was an English couturier, war hero, and dandy. Roger was born to Sir Alexander Roger and Helen Stuart Clark, both from Scotland. He read History at Balliol College, Oxford, though only for a year; then studied drawing at The Ruskin. However, he was expelled for his homosexual activities. In 1937 Roger established his dressmakers, Neil Roger, in Great Newport Street, London. One of his clients was Vivien Leigh.","Neil Munro (""Bunny"") Roger (9 June 1911 in London - 27 April 1997 in London) was an English couturier, war hero, and dandy. Roger was born to Sir Alexander Roger and Helen Stuart Clark, both from Scotland. He read History at Balliol College, Oxford, though only for a year; then studied drawing at The Ruskin. However, he was expelled for his homosexual activities. In 1937 Roger established his dressmakers, Neil Roger, in Great Newport Street, London. One of his clients was Vivien Leigh. He served in Italy and North Africa in the Rifle Brigade in World War II. Roger was a war hero known for his courage under fire. A story that may be apocryphal has him replying to a sergeant's question regarding approaching Germans, ""When in doubt, powder heavily. "" Following the war, he was invited to run the couture department at Fortnum & Mason. He invested in the House of Amies, and his stake was later acquired by Debenhams in 1973. He is credited with inventing Capri pants in 1949 while on vacation on that island. Roger was a clotheshorse who bought up to fifteen bespoke suits a year and four pairs of bespoke shoes or boots to go with each suit; each suit was said to have cost around £2,000. He favored a neo-Edwardian look: four-buttoned jackets with broad shoulders, narrow waists, and long skirts. He favored narrow pants and a high-crowned bowler hat. He was particularly fond of spectator shoes and ruby cufflinks. Roger was known for the lavish and outrageous parties that he held throughout his life. These events were often themed, as in the Diamond, Amethyst and Flame Balls held to celebrate the host's 60th, 70th, and 80th birthdays."
"http://dbpedia.org/resource/Lucy_Alexander","Lucy Alexander","http://dbpedia.org/resource/London",,,"Lucy Alexander (born 1970) is a British television presenter. Alexander graduated at the London Studio Centre in drama and dance. One of her friends there was actress Tamzin Outhwaite.","Lucy Alexander (born 1970) is a British television presenter. Alexander graduated at the London Studio Centre in drama and dance. One of her friends there was actress Tamzin Outhwaite."
"http://dbpedia.org/resource/Montagu_Norman,_1st_Baron_Norman","Montagu Norman, 1st Baron Norman","http://dbpedia.org/resource/London",,"http://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Time-magazine-cover-montagu-norman.jpg/200px-Time-magazine-cover-montagu-norman.jpg","Montagu Collet Norman, 1st Baron Norman DSO PC (6 September 1871 – 4 February 1950) was an English banker, best known for his role as the Governor of the Bank of England from 1920 to 1944. Norman, who led the Bank during the harshest period in British economic history, was noted for his somewhat raffish and arty appearance.","Montagu Collet Norman, 1st Baron Norman DSO PC (6 September 1871 – 4 February 1950) was an English banker, best known for his role as the Governor of the Bank of England from 1920 to 1944. Norman, who led the Bank during the harshest period in British economic history, was noted for his somewhat raffish and arty appearance."
"http://dbpedia.org/resource/C._Robin_Ganellin","C. Robin Ganellin","http://dbpedia.org/resource/London",,,"Charon Robin Ganellin FRS (25 January 1934 –) is a British born medicinal chemist, and Emeritus Smith Kline and French Professor of Medicinal Chemistry, at University College London. He has contributed much to the field of drug discovery and development. His most outstanding achievement was the discovery of cimetidine, a drug used to combat stomach ulcers, when he was working at Smith Kline and French. He has received many awards and much recognition for his scientific pursuits over the years.","Charon Robin Ganellin FRS (25 January 1934 –) is a British born medicinal chemist, and Emeritus Smith Kline and French Professor of Medicinal Chemistry, at University College London. He has contributed much to the field of drug discovery and development. His most outstanding achievement was the discovery of cimetidine, a drug used to combat stomach ulcers, when he was working at Smith Kline and French. He has received many awards and much recognition for his scientific pursuits over the years. He now lives near London and is a professor at University College London."
"http://dbpedia.org/resource/Jared_Norman","Jared Norman","http://dbpedia.org/resource/London",,,"Jared Simon Gregory Norman (born 28 November 1974) is a former English cricketer. Norman was a right-handed batsman who bowled right-arm medium pace. He was born at Barnet, London. Norman made his debut for Cambridgeshire in the 1997 Minor Counties Championship against Norfolk. From 1997 to 2001, he represented the county in 22 Minor Counties Championship matches, with his final appearance in that competition coming against Norfolk.","Jared Simon Gregory Norman (born 28 November 1974) is a former English cricketer. Norman was a right-handed batsman who bowled right-arm medium pace. He was born at Barnet, London. Norman made his debut for Cambridgeshire in the 1997 Minor Counties Championship against Norfolk. From 1997 to 2001, he represented the county in 22 Minor Counties Championship matches, with his final appearance in that competition coming against Norfolk. He also represented the county in 11 MCCA Knockout Trophy matches from 1998 to 2002, with his final appearance for the county coming against the Essex Cricket Board. Norman also represented Cambridgeshire in List-A cricket, where he made his debut in that format of the game against Kent in the 1998 NatWest Trophy. He played 2 further List-A matches for the county against the Netherlands in the 1999 NatWest Trophy and Hertfordshire in the 2000 NatWest Trophy. In his 3 List-A matches, he scored just 19 runs at a batting average of 6.33, with a high score of 7. Norman continues to play club cricket for Potters Bar Cricket Club in the Home Counties Premier Cricket League."
"http://dbpedia.org/resource/Frank_William_Baxter","Frank William Baxter","http://dbpedia.org/resource/London",,"http://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Frank_Baxter_VC.jpg/200px-Frank_Baxter_VC.jpg","Frank William Baxter VC (29 December 1869 – 22 April 1896) was a Rhodesian recipient of the Victoria Cross, the highest and most prestigious award for gallantry in the face of the enemy that can be awarded to British and Commonwealth forces.","Frank William Baxter VC (29 December 1869 – 22 April 1896) was a Rhodesian recipient of the Victoria Cross, the highest and most prestigious award for gallantry in the face of the enemy that can be awarded to British and Commonwealth forces."
"http://dbpedia.org/resource/Brian_Dear","Brian Dear","http://dbpedia.org/resource/London",,,"Brian Dear is an English former footballer who played as a striker. Dear, nicknamed Stag, started his career with West Ham United, joining the club at the age of 15. He made his debut against Wolverhampton Wanderers on 29 August 1962, and went on to make 69 league appearances for the club, scoring 33 goals. He was a member of the 1964-65 European Cup Winners' Cup winning side.","Brian Dear is an English former footballer who played as a striker. Dear, nicknamed Stag, started his career with West Ham United, joining the club at the age of 15. He made his debut against Wolverhampton Wanderers on 29 August 1962, and went on to make 69 league appearances for the club, scoring 33 goals. He was a member of the 1964-65 European Cup Winners' Cup winning side. He holds the record for the quickest ever five goals in an English game, 20 minutes either side of half time, in a home tie against West Brom on 16 April 1965. Out on loan to Brighton & Hove Albion, Dear managed to score five goals in seven games. He moved to Fulham for £20,000 in 1969 but, after a short spell at Millwall, moved back to West Ham in October 1970. His second spell at Upton Park was short-lived and Dear featured in only four games during the 1970-71 season. Dear played his last game for the club on 19 December 1970, wearing the number 9 shirt against Chelsea at Stamford Bridge. The following month, he and three West Ham team-mates - Bobby Moore, Jimmy Greaves and Clyde Best, along with the club's trainer - were all fined a week's wages and banned for two games by West Ham manager Ron Greenwood after going out drinking in a nightclub until the early hours of the morning prior to an FA Cup third-round tie against Blackpool. ""The game was played on an awful pitch and we lost 4–0. Blackpool had a lad called Tony Green, who probably had the game of his life. "" The directors wanted to sack all five individuals. ""I never played very much after that, and at the end of the season I was given a free transfer. I went into non-League with Woodford Town. Jimmy only had another year's contract and he too ended in non-League. Bobby played on, but they never made it easy for him and he moved to Fulham. "" After hanging up his boots and working as a publican for some years, he joined Southend United as catering manager. Dear is a Freeman of the City of London."
"http://dbpedia.org/resource/Jamie_T","Jamie T","http://dbpedia.org/resource/South_London","http://www.jamie-t.com/","http://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Jamie_T.JPG/200px-Jamie_T.JPG","Jamie Alexander Treays (born 8 January 1986), known by his stage name Jamie T, is an English singer-songwriter from Wimbledon, South London.","Jamie Alexander Treays (born 8 January 1986), known by his stage name Jamie T, is an English singer-songwriter from Wimbledon, South London."
"http://dbpedia.org/resource/Olive_Sloane","Olive Sloane","http://dbpedia.org/resource/London",,"http://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Olivesloane.jpg/200px-Olivesloane.jpg","Olive Sloane (16 December 1896 – 28 June 1963) was an English actress whose film career spanned over 40 years from the silent era through to her death. Sloane's career trajectory was unusual in that for most of her professional life she was essentially an anonymous bit part actress, and her best, most substantial roles did not come until relatively late in her career when she was in her 50s. Her most famous film appearance is the 1950 production Seven Days to Noon.","Olive Sloane (16 December 1896 – 28 June 1963) was an English actress whose film career spanned over 40 years from the silent era through to her death. Sloane's career trajectory was unusual in that for most of her professional life she was essentially an anonymous bit part actress, and her best, most substantial roles did not come until relatively late in her career when she was in her 50s. Her most famous film appearance is the 1950 production Seven Days to Noon."
"http://dbpedia.org/resource/Francis_Rossi","Francis Rossi","http://dbpedia.org/resource/London","http://www.statusquo.co.uk","http://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Francis-rossi-2007-07-18.jpg/200px-Francis-rossi-2007-07-18.jpg","Francis Dominic Nicholas Michael Rossi, OBE (born 29 May 1949) is a British musician best known for being a co-founder of the English rock band Status Quo, in which he sings lead vocals and plays lead guitar.","Francis Dominic Nicholas Michael Rossi, OBE (born 29 May 1949) is a British musician best known for being a co-founder of the English rock band Status Quo, in which he sings lead vocals and plays lead guitar."
"http://dbpedia.org/resource/Glenn_Murcutt","Glenn Murcutt","http://dbpedia.org/resource/London",,"http://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/27-11-04_Murcutt_y_yo_022.jpg/200px-27-11-04_Murcutt_y_yo_022.jpg","Glenn Marcus Murcutt AO (born 25 July 1936) is a British-born Australian architect and winner of the 2002 Pritzker Prize and 2009 AIA Gold Medal.","Glenn Marcus Murcutt AO (born 25 July 1936) is a British-born Australian architect and winner of the 2002 Pritzker Prize and 2009 AIA Gold Medal."
"http://dbpedia.org/resource/G.T._Moore","G.T. Moore","http://dbpedia.org/resource/Reading,_Berkshire",,"http://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Gerald_Thomas_Moore_1970.jpg/200px-Gerald_Thomas_Moore_1970.jpg","Gerald Thomas ""G.T. "" Moore (born May 2, 1949) is an English singer, composer and multi-instrumentalist with a recording career that stretches back to the early seventies. Recording and performing with numerous acclaimed artists as : Jimmy Cliff, Lee 'Scratch' Perry, Johnny Nash and artist like Joan Baez, Airto Moreira covering his songs.","Gerald Thomas ""G.T. "" Moore (born May 2, 1949) is an English singer, composer and multi-instrumentalist with a recording career that stretches back to the early seventies. Recording and performing with numerous acclaimed artists as : Jimmy Cliff, Lee 'Scratch' Perry, Johnny Nash and artist like Joan Baez, Airto Moreira covering his songs."
"http://dbpedia.org/resource/Justin_Pierce","Justin Pierce","http://dbpedia.org/resource/London",,"http://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Justinpierceimage.JPG/200px-Justinpierceimage.JPG","Justin Charles Pierce (March 21, 1975 – July 10, 2000) was an English-born American actor and skateboarder, known for his role in the 1995 feature film drama Kids.","Justin Charles Pierce (March 21, 1975 – July 10, 2000) was an English-born American actor and skateboarder, known for his role in the 1995 feature film drama Kids."
"http://dbpedia.org/resource/Richard_Adams_(violin_player)","Richard Adams (violin player)","http://dbpedia.org/resource/London",,,"Richard Adams (1957) was born in London and migrated to New Zealand. He is a New Zealand jazz violinist, abstract artist, poet, and actor. Adams was taught violin by his mother. By the time he left school at 16 he was playing in the Wellington Symphonia. He auditioned for the National Orchestra trainee section but failed because of his poor sight-reading, having learned by ear. In 1989 Adams and John Quigley formed the Nairobi Trio.","Richard Adams (1957) was born in London and migrated to New Zealand. He is a New Zealand jazz violinist, abstract artist, poet, and actor. Adams was taught violin by his mother. By the time he left school at 16 he was playing in the Wellington Symphonia. He auditioned for the National Orchestra trainee section but failed because of his poor sight-reading, having learned by ear. In 1989 Adams and John Quigley formed the Nairobi Trio. The trio consists of Adams (violin/vocals), Quigley (guitar/vocals), and Peter Koopman (bass/vocals). They play improvised jazz and re-worked standard jazz pieces. They are best known for their original pieces. On tour they perform as a quartet with Andrew Dixon on saxophones/flute/vocals. The trio's name was chosen as a bit of a joke because none of the members came from Nairobi. Adams received critical acclaim with the jazz group Neon Quaver. He played with his own Richard Adams Quartet and flautist Paul Horn at the Wellington International Arts Festival. In 1977 Adams co-scripted, co-produced, and co-directed New Zealand Feature Film Artman which was released at Wellington Film Festival in July 1979. In 1979 he also published Translations, a book of poems and etchings. From 1982 to 1988 Adams was head scenic artist for the NZ Film Industry. In 1988 he co-founded Pro Art which specialised in commissioned artworks and sculptural pieces. Adams first studio in 1979 was the dome that was built in the garden at Rita Angus' cottage in Wellington before it became a residence for painters. Adams worked in the kitchen. When he moved to Auckland he rented the Gillies Ave studio that belonged to painter Louise Henderson. Later he worked in writer Barry Crump's former bach in Devonport. Adams first exhibited his works in 1982 at the Molesworth Gallery in Wellington. Since then his work has been exhibited in Tokyo, Sydney, New York, London and more recently at Gallery Thirty Three in Wanaka, The Arthouse in Christchurch, and the McPherson Gallery in Auckland. In 2004 Adams was appointed Resident Artist, Chambre Avec Vue, Saignon, France."
"http://dbpedia.org/resource/Ryan_Bailey_(rugby_league)","Ryan Bailey (rugby league)","http://dbpedia.org/resource/Leeds",,"http://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Ryan_Bailey.jpg/200px-Ryan_Bailey.jpg","Ryan Bailey is an English professional rugby league footballer for Leeds Rhinos of Super League. A Great Britain and England international representative prop forward, he has played his entire career to date at Leeds, having won six Super League championships with the club. Of Jamaican heritage, Bailey made his Super League début for Leeds in 2002 at age 18. In July 2003, Bailey was found guilty of brawling in the street in Leeds, and was sent to a young offenders' institution for 9 months.","Ryan Bailey is an English professional rugby league footballer for Leeds Rhinos of Super League. A Great Britain and England international representative prop forward, he has played his entire career to date at Leeds, having won six Super League championships with the club. Of Jamaican heritage, Bailey made his Super League début for Leeds in 2002 at age 18. In July 2003, Bailey was found guilty of brawling in the street in Leeds, and was sent to a young offenders' institution for 9 months. The other offenders were: Leeds Rhinos team mates Chev Walker (Eighteen months detention in a young offenders institution) and Dwayne Barker (ordered to do 150 hours of community service); and Rochdale Hornets Jody Brock (jailed for 15 months) . Following his side's victory in the 2004 Super League Grand Final, Bailey was called up to represent Great Britain in the 2004 Tri-nations tournament. He played in the 2008 Super League Grand Final victory over St. Helens. Ryan has three children called Jordan, Rio and Chyna. Having all three of his children's names tattooed to him, along with his famous 'L' behind his ear standing for long term partner 'Lisa'. Bailey played from the interchange bench for Leeds in the 2011 Challenge Cup final which was lost to Wigan."
"http://dbpedia.org/resource/Jack_Dash","Jack Dash","http://dbpedia.org/resource/London",,,"Jack Dash (23 February 1907 — 8 June 1989) was a British communist and trade union leader, famous for his role in London dock strikes. Born in Southwark to a family which was often in poverty, Dash left school at 14 to work as a page boy at a Lyons Corner House. He later became a hod carrier for a bricklayer, and worked in other jobs for short periods in between which he was unemployed.","Jack Dash (23 February 1907 — 8 June 1989) was a British communist and trade union leader, famous for his role in London dock strikes. Born in Southwark to a family which was often in poverty, Dash left school at 14 to work as a page boy at a Lyons Corner House. He later became a hod carrier for a bricklayer, and worked in other jobs for short periods in between which he was unemployed. He enlisted in the Royal Army Service Corps and served for two years; he also became a professional boxer, fighting about a dozen bouts. Dash joined the Communist Party of Great Britain in 1936 and also joined its front organisation, the National Unemployed Workers' Movement. He found a long-term job as a docker and a member of the Transport and General Workers Union and the National Dock Labour Board. Dash prided himself on having been involved in every London dock strike from 1945 to 1969, stating that all but one had been worthwhile; the exception was an inter-union dispute. He was regarded by some as a firebrand and an agitator and was vilified as a bogeyman by the conservative media in the same manner as Derek Robinson and Arthur Scargill would later be. Dash, who was interested in poetry and would quote Samuel Butler or Robert Browning in his speeches, was often invited to address prestigious bodies: he spoke at 40 student meetings, and opposed the motion 'This House would outlaw unofficial strikes' at the Oxford Union debating society. Jack Dash was the outstanding rank and file leader of his generation in the London docks. Between 1959 and 1972, the wages of dockers trebled. After a life-time of struggle Jack retired to become an official London tourist guide and devote more time to his other hobbies of writing and painting. In retirement, Dash became an advocate for pensioners' rights. He was commemorated by the naming of ""Jack Dash House"", a municipal office building on the Isle of Dogs. Built by the London Borough of Tower Hamlets in 1990 to honour the London dockers Communist leader, it houses local council offices and the Jack Dash Gallery which holds regular exhibitions of contemporary art from Britain and all over the world. Jack Dash died in London in 1989 at the age of 82. His autobiography Good Morning Brothers!, published in 1969, was a testimony to his work as a militant trade unionist and his lifelong membership of the Communist Party. In it he said that the only epitaph he wanted was: ""Here lies Jack Dash / All he wanted was / To separate them from their cash""."
"http://dbpedia.org/resource/Andy_Bown","Andy Bown","http://dbpedia.org/resource/London","http://andrewbown.com/","http://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Andy-bown-2007-07-18.jpg/200px-Andy-bown-2007-07-18.jpg","Andy Bown is an English musician, who has specialised in keyboards and bass guitar. He is a member of the rock band Status Quo.","Andy Bown is an English musician, who has specialised in keyboards and bass guitar. He is a member of the rock band Status Quo."
"http://dbpedia.org/resource/Richard_Durden","Richard Durden","http://dbpedia.org/resource/London",,,"Richard Durden (born 16 August 1943 in London?) is an English actor with a range of television, film and stage credits. In 1968, he married actress Maria Aitken and divorced 1971. He subsequently married actor Jane How in 1996. His elder brother is Jo Durden-Smith.","Richard Durden (born 16 August 1943 in London?) is an English actor with a range of television, film and stage credits. In 1968, he married actress Maria Aitken and divorced 1971. He subsequently married actor Jane How in 1996. His elder brother is Jo Durden-Smith. Other roles include From Paris with Love (film), The Last Days of Lehman Brothers; The Worst Witch (TV series), Nuremberg: Nazis on Trial; Noble House (TV miniseries); Dunkirk (TV series); Agatha Christie's Marple; Highlander; The Best Man (2005 film); The First 9½ Weeks; Midsomer Murders; Piece of Cake (TV series); The Awakening (2011 film); Dressing for Breakfast; The Dead of Jericho; Pumpkinhead: Blood Feud. On radio played Bashwood in Armadale (novel)."
"http://dbpedia.org/resource/George_Maynard","George Maynard","http://dbpedia.org/resource/London",,,"George Maynard (1909–1976) was a British film producer. During the 1950s and 1960s he produced a number of independent films. Maynard had earlier worked as a production manager at several British studios.","George Maynard (1909–1976) was a British film producer. During the 1950s and 1960s he produced a number of independent films. Maynard had earlier worked as a production manager at several British studios."
"http://dbpedia.org/resource/Ray_Jones_(footballer_born_1988)","Ray Jones (footballer born 1988)","http://dbpedia.org/resource/London",,,"Raymond Barry Bankote ""Ray"" Jones (28 August 1988 – 25 August 2007) was an English professional footballer who played for Queens Park Rangers as a striker. ""Theres Only 1 Ray Jones"" Rs fans would often sing after his death. The 31 shirt has been retired in his memory.","Raymond Barry Bankote ""Ray"" Jones (28 August 1988 – 25 August 2007) was an English professional footballer who played for Queens Park Rangers as a striker. ""Theres Only 1 Ray Jones"" Rs fans would often sing after his death. The 31 shirt has been retired in his memory."
"http://dbpedia.org/resource/Esther_Hall","Esther Hall","http://dbpedia.org/resource/Manchester",,,"Esther Hall is an English actress who has had high profile roles in a number of television dramas. Born in Manchester in 1970 and brought up in Cheshire, she took A levels in Manchester before training in theatre arts for three years at the University of Leeds's Bretton Hall College where she gained a Bachelor of Arts.","Esther Hall is an English actress who has had high profile roles in a number of television dramas. Born in Manchester in 1970 and brought up in Cheshire, she took A levels in Manchester before training in theatre arts for three years at the University of Leeds's Bretton Hall College where she gained a Bachelor of Arts.   Esther's first high-profile role was as Romey Sullivan in the television drama Queer as Folk (1999–2000), in which she played one half of a lesbian couple who conceive a baby with the help of their gay best friend. In 2001 she appeared in the award winning TV drama Men Only as Katie, the wife of Mac. Roles in Always and Everyone (2000–01), Serious and Organised (2003) and an adaptation of D.H. Lawrence's Sons and Lovers (2003) followed. Esther played Ellie Simm, the girlfriend of main character Tom Quinn in Spooks from 2002 to 2003. In 2005 Esther joined the main cast of Waking the Dead as Felix Gibson, replacing Holly Aird in the cast as the resident team pathologist, but the character lasted only one series. Recent roles include BBC dramas Rome (2005–2007) and True Dare Kiss (2007).   She also spoke to Nelson Mandela about Iraq. Esther is also known for co-starring in the high profile BT advertisements opposite Kris Marshall from 2005 to 2011, in which she played a single mother with two children who started a relationship with Marshall's character and later moved in with and married him."
"http://dbpedia.org/resource/George_Grossmith","George Grossmith","http://dbpedia.org/resource/London",,"http://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/George_Grossmith_-_English_comic_and_actor_-_Project_Gutenberg_eBook_12223.jpg/200px-George_Grossmith_-_English_comic_and_actor_-_Project_Gutenberg_eBook_12223.jpg","George Grossmith (9 December 1847 – 1 March 1912) was an English comedian, writer, composer, actor, and singer. His performing career spanned more than four decades. As a writer and composer, he created 18 comic operas, nearly 100 musical sketches, some 600 songs and piano pieces, three books and both serious and comic pieces for newspapers and magazines. Grossmith is best remembered for two aspects of his career.","George Grossmith (9 December 1847 – 1 March 1912) was an English comedian, writer, composer, actor, and singer. His performing career spanned more than four decades. As a writer and composer, he created 18 comic operas, nearly 100 musical sketches, some 600 songs and piano pieces, three books and both serious and comic pieces for newspapers and magazines. Grossmith is best remembered for two aspects of his career. First, he created a series of nine memorable characters in the comic operas of Gilbert and Sullivan from 1877 to 1889, including Sir Joseph Porter, in H.M.S. Pinafore (1878), the Major-General in The Pirates of Penzance (1880) and Ko-Ko in The Mikado (1885–87). Second, he wrote, in collaboration with his brother Weedon, the 1892 comic novel The Diary of a Nobody. Grossmith was also famous in his day for performing his own comic piano sketches and songs, both before and after his Gilbert and Sullivan days, becoming the most popular British solo performer of the 1890s. Some of his comic songs endure today, including ""See Me Dance the Polka"". He continued to perform into the first decade of the 20th century. His son, George Grossmith, Jr. , became a famous actor, playwright and producer of Edwardian musical comedies."
"http://dbpedia.org/resource/Stacey_Dooley","Stacey Dooley","http://dbpedia.org/resource/Luton",,,"Stacey Dooley (born 9 March 1987) is a British television personality. She rose to fame in 2009 after appearing in a number of BBC Three documentaries highlighting child labour issues in developing countries.","Stacey Dooley (born 9 March 1987) is a British television personality. She rose to fame in 2009 after appearing in a number of BBC Three documentaries highlighting child labour issues in developing countries."
"http://dbpedia.org/resource/Cliff_Parisi","Cliff Parisi","http://dbpedia.org/resource/London",,,"Cliff Parisi (born 24 May 1960) is an English actor of Italian descent, largely recognised for his performance as Rick 'Minty' Peterson in the BBC One soap opera EastEnders. He is currently appearing in the BBC period drama Call the Midwife.","Cliff Parisi (born 24 May 1960) is an English actor of Italian descent, largely recognised for his performance as Rick 'Minty' Peterson in the BBC One soap opera EastEnders. He is currently appearing in the BBC period drama Call the Midwife."
"http://dbpedia.org/resource/Harry_Gregory_(footballer)","Harry Gregory (footballer)","http://dbpedia.org/resource/London",,,"Gordon Harold Gregory, is an English footballer who played as a midfielder in the Football League.","Gordon Harold Gregory, is an English footballer who played as a midfielder in the Football League."
"http://dbpedia.org/resource/Ernest_Roberts_(Australian_politician)","Ernest Roberts (Australian politician)","http://dbpedia.org/resource/London",,"http://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Ernest_Roberts.jpg/200px-Ernest_Roberts.jpg","Ernest Alfred Roberts (21 February 1868 – 2 December 1913) was a Labor member of the Australian House of Representatives. Roberts was born in London and educated in Guernsey. He became a sailor and then travelled to Queensland in 1886. He became a wharf labourer and union secretary in Port Pirie, South Australia and in 1892 he married Bridget Marie Collins. In 1893, Roberts unsuccessfully stood for election to the seat of Gladstone, but won it for Labor at the 1896 election.","Ernest Alfred Roberts (21 February 1868 – 2 December 1913) was a Labor member of the Australian House of Representatives. Roberts was born in London and educated in Guernsey. He became a sailor and then travelled to Queensland in 1886. He became a wharf labourer and union secretary in Port Pirie, South Australia and in 1892 he married Bridget Marie Collins. In 1893, Roberts unsuccessfully stood for election to the seat of Gladstone, but won it for Labor at the 1896 election. Although he initially opposed the sending of South Australian troops to the Second Boer War in 1899, in early 1900 he served as a lieutenant with the 4th Imperial Bushmen's Contingent there. He returned in July 1901, resigned his seat and helped organise the 2nd Battalion, Australian Commonwealth Horse. He returned to western Transvaal in mid-1902 as a captain. After his return to Australia, he edited the Labor Weekly Herald from 1904 to 1908. Roberts won the 1908 Adelaide by-election. He was an honorary minister in the second Fisher Ministry, representing the Minister for Defence in the House of Representatives from October 1911 to 1913 and was acting Minister for Defence in 1911 while George Pearce was visiting England. Just after speaking in Parliament in Melbourne he collapsed and died of a heart condition, survived by his wife, son and three daughters."
